transaction_date,user_id,transaction_amount,merchant_type,channel,balance_before,balance_after,is_fraud
2025-08-05 23:48:45.718435,USR006,191.1,Online Shopping,ATM,29596.23,29405.13,0
2025-01-21 09:13:45.718435,USR004,2932.91,Healthcare,ONLINE,17611.29,14678.38,0
2025-02-19 00:00:00.000000,USR019,179.41,Electronics,POS,34470.11,34290.7,0
2025-06-05 08:38:45.718435,USR009,88.72,Healthcare,ONLINE,24559.56,24470.84,0
2025-07-03 09:20:45.718435,USR020,1373.31,Unknown,POS,30073.63,28700.32,0
2025-03-30 04:53:45.718435,USR013,942.0,Online Shopping,ATM,48639.976,46811.329600000005,0
2024-12-23 03:36:45.718435,USR020,3507.82,Entertainment,ONLINE,26586.96,23079.13,0
2024-12-28 00:00:00.000000,USR008,3489.49,Utilities,ATM,36004.54,32515.05,0
2024-12-11 05:17:45.718435,USR013,1068.45,Entertainment,POS,28685.035,42980.2,0
2025-03-26 09:41:45.718435,USR016,2687.64,Grocery,POS,27540.74,24853.09,0
2025-11-14 18:55:45.718435,USR009,610.29,Healthcare,POS,25738.59,25128.3,0
2025-02-07 07:24:45.718435,USR013,1166.88,Restaurant,POS,28685.035,45407.4,0
2025-08-11 03:16:45.718435,USR001,2165.13,Entertainment,ONLINE,24251.84,22086.71,0
2025-08-24 18:41:45.718435,USR013,25553.318000000007,Travel,ONLINE,48629.84,20436.8,1
2025-04-30 10:05:00.000000,USR019,337.92,Grocery,POS,34367.47,34029.55,0
2025-11-09 13:56:45.718435,USR017,1378.79,Restaurant,ATM,29031.47,27652.68,0
2025-10-30 11:02:45.718435,USR012,856.96,Gas Station,POS,24703.56,23846.6,0
2025-07-27 13:12:45.718435,USR005,1254.42,Gas Station,ONLINE,42670.95,41416.54,0
2025-06-20 04:46:45.718435,USR016,764.31,Online Shopping,POS,25387.72,24623.41,0
2025-01-08 21:49:45.718435,USR011,870.09,Electronics,ATM,26630.73,25760.65,0
2025-03-20 18:49:45.718435,USR002,1073.91,Utilities,POS,20906.96,19833.05,0
2025-10-13 17:19:45.718435,USR008,959.05,Healthcare,POS,39371.94,37725.49,0
2025-07-30 15:52:45.718435,USR019,610.51,Gas Station,ATM,36967.62,36357.11,0
2025-06-29 03:10:45.718435,USR020,1624.34,Travel,ONLINE,30371.24,28746.9,0
2025-03-15 13:54:45.718435,USR013,4897.79,Electronics,POS,46465.66,41567.87,0
2025-05-18 19:01:45.718435,USR015,656.87,Utilities,ATM,40934.66,40277.79,0
2025-06-27 23:40:45.000000,USR005,8265.27,Travel,ATM,43963.08,35697.81,0
2025-09-16 10:13:45.718435,USR007,850.75,Online Shopping,POS,23701.24,22850.49,0
2025-11-21 12:52:45.718435,USR015,1223.44,Gas Station,POS,39017.94,37794.5,0
2025-01-22 07:50:45.718435,USR008,6067.13,Restaurant,ONLINE,39850.38,33783.25,0
2025-06-15 09:15:45.718435,USR004,1535.32,Gas Station,POS,15280.77,13745.45,0
2025-07-28 08:02:00.000000,USR004,597.59,Healthcare,ONLINE,18287.58,17689.98,0
2025-03-04 02:13:45.718435,USR018,1797.21,Travel,ONLINE,25433.49,23636.29,0
2025-11-10 05:48:45.718435,USR017,328.29,Clothing,POS,32581.37,32253.08,0
2025-10-15 15:40:45.718435,USR009,3078.53,Grocery,ONLINE,25030.47,21951.94,0
2025-02-05 22:37:45.718435,USR014,591.78,Healthcare,POS,18662.05,18070.26,0
2025-06-13 12:55:45.718435,USR009,646.44,Healthcare,ONLINE,26096.53,25450.09,0
2025-01-12 06:05:45.718435,USR005,97.8,Gas Station,POS,46705.81,46608.01,0
2025-03-02 12:09:45.718435,USR013,8379.23,Healthcare,ATM,46021.37,37642.14,0
2025-01-08 17:32:45.718435,USR013,2666.03,Travel,ATM,44415.76,41749.72,0
2025-02-28 09:53:45.718435,USR013,1800.47,Electronics,POS,45503.01,43702.53,0
2025-10-12 04:30:45.718435,USR001,1942.4,Gas Station,POS,28248.14,26305.75,0
2025-10-01 23:11:45.718435,USR009,1391.5,Grocery,ATM,25078.91,23687.41,0
2025-03-29 14:06:45.718435,USR009,617.02,Grocery,ATM,28685.035,22830.28,0
2025-05-06 18:56:45.718435,USR016,238.48,Clothing,ATM,26062.37,25823.89,0
2024-12-31 01:01:45.718435,USR017,233.85,Electronics,POS,32375.57,32141.72,0
2025-04-04 00:00:00.000000,USR016,1907.4,Online Shopping,POS,26658.16,24750.76,0
2025-09-01 07:12:45.718435,USR014,3575.04,Online Shopping,ONLINE,17313.5,13738.46,0
2025-04-19 05:42:45.718435,USR013,297.57,Healthcare,ONLINE,47386.65,46811.329600000005,0
2025-04-11 03:49:45.718435,USR001,1237.51,Utilities,ONLINE,28131.79,26894.28,0
2025-03-27 08:10:45.718435,USR020,1029.53,Grocery,POS,28197.31,27167.78,0
2025-04-18 13:02:45.718435,USR015,668.63,Online Shopping,ATM,38687.86,38019.23,0
2025-12-05 03:06:45.718435,USR003,3633.56,Travel,ONLINE,33843.77,30210.21,0
2025-08-06 09:32:45.718435,USR005,379.79,Gas Station,ONLINE,44895.14,26706.25,0
2025-04-05 17:59:45.718435,USR002,1232.75,Healthcare,ONLINE,21893.31,20660.55,0
2025-11-04 16:43:45.718435,USR009,77.98,Online Shopping,POS,26384.38,26306.4,0
2025-06-17 09:43:45.718435,USR005,2515.51,Electronics,ATM,44216.58,41701.06,0
2025-08-23 01:21:45.718435,USR011,1293.18,Electronics,ONLINE,29516.07,28222.9,0
2025-10-25 12:13:45.718435,USR005,233.47,Healthcare,ONLINE,41846.15,41612.68,0
2025-03-05 23:50:45.718435,USR016,358.99,Online Shopping,POS,25023.27,24664.29,0
2025-03-02 17:33:00.000000,USR008,451.07,Restaurant,ATM,36319.55,26706.25,0
2024-12-27 02:22:00.000000,USR002,1803.05,Healthcare,ATM,17727.7,15924.66,0
2024-12-15 16:37:45.718435,USR007,1924.75,Grocery,POS,18970.03,17045.28,0
2025-09-19 07:14:45.718435,USR013,7053.81,Restaurant,POS,48425.05,41371.24,0
2025-10-31 11:21:45.718435,USR016,1292.29,Clothing,POS,28370.71,27078.41,0
2025-06-06 00:00:00.000000,USR009,1041.01,Travel,POS,21836.96,20795.96,0
2025-11-06 19:18:45.718435,USR003,47.08,Restaurant,ONLINE,35138.93,35091.85,0
2024-12-31 22:53:45.718435,USR014,551.1,Travel,POS,18079.91,17528.81,0
2025-02-22 08:31:45.718435,USR006,3532.39,Unknown,ONLINE,27569.1,24036.7,0
2025-07-23 02:19:45.718435,USR014,164.7,Travel,ONLINE,20283.55,20118.85,0
2025-05-11 17:29:45.718435,USR013,548.94,Clothing,POS,45581.44,45032.5,0
2025-10-12 13:24:45.718435,USR020,1789.99,Unknown,ONLINE,28685.035,28310.72,0
2025-05-24 08:21:45.718435,USR010,2433.55,Gas Station,ATM,30763.09,28329.54,0
2025-07-15 23:46:45.718435,USR012,220.77,Online Shopping,POS,22391.98,22171.21,0
2025-11-01 09:17:45.718435,USR012,1401.67,Entertainment,ONLINE,20314.36,18912.69,0
2025-02-13 19:53:45.718435,USR019,776.89,Travel,ATM,33080.14,32303.25,0
2025-11-21 07:47:45.718435,USR009,625.05,Healthcare,ONLINE,26983.09,26358.04,0
2025-11-22 18:11:45.718435,USR018,236.74,Entertainment,ONLINE,24040.59,23803.86,0
2025-09-28 00:04:45.718435,USR019,3697.27,Grocery,ONLINE,34527.97,30830.7,0
2025-01-12 23:47:45.718435,USR016,740.56,Gas Station,ONLINE,25575.26,24834.71,0
2025-06-13 23:07:45.718435,USR020,2248.26,Electronics,ATM,27542.43,25294.17,0
2025-05-23 07:56:45.718435,USR015,304.95,Entertainment,POS,41212.21,40907.26,0
2025-03-18 16:09:45.718435,USR013,18346.84,Electronics,ATM,48639.976,30554.32,1
2025-09-25 14:26:45.718435,USR006,414.87,Entertainment,ATM,29131.92,28717.05,0
2025-04-10 13:33:45.718435,USR007,293.64,Gas Station,ONLINE,20810.35,20516.71,0
2025-08-22 05:55:45.000000,USR012,807.57,Gas Station,ONLINE,24585.0,23777.43,0
2025-10-15 00:00:00.000000,USR019,10.72,Electronics,POS,38370.13,38359.41,0
2025-03-31 20:03:45.718435,USR019,15.49,Gas Station,POS,33701.33,33685.83,0
2025-01-22 00:00:00.000000,USR008,979.27,Online Shopping,POS,36486.39,35507.12,0
2025-04-16 22:36:00.000000,USR020,1050.16,Electronics,POS,28353.05,27302.88,0
2024-12-07 18:07:45.718435,USR012,1041.12,Grocery,POS,24217.7,23176.59,0
2025-03-06 10:05:45.718435,USR016,2168.05,Online Shopping,POS,27431.36,25263.31,0
2025-09-21 09:07:45.718435,USR016,1100.2,Gas Station,ONLINE,28861.83,27761.62,0
2025-05-19 00:06:45.718435,USR012,283.93,Gas Station,POS,20553.89,20269.97,0
2025-05-22 23:16:45.718435,USR006,1660.62,Online Shopping,POS,31315.03,29654.41,0
2025-07-29 05:29:45.718435,USR018,274.94,Online Shopping,ATM,23476.43,23201.49,0
2025-05-07 04:26:45.718435,USR007,198.55,Grocery,POS,18842.01,18643.46,0
2025-02-01 17:05:45.718435,USR019,390.23,Grocery,ONLINE,35524.42,35134.19,0
2025-04-16 09:13:45.718435,USR013,241.68,Electronics,ATM,48370.96,46811.329600000005,0
2025-12-03 02:33:45.718435,USR005,1899.97,Gas Station,ONLINE,46233.23,44333.26,0
2025-06-09 07:15:45.718435,USR020,637.44,Grocery,POS,28457.38,27819.93,0
2025-09-10 14:45:45.718435,USR016,2897.73,Electronics,ONLINE,23088.98,20191.25,0
2025-05-07 09:27:45.718435,USR001,38.77,Travel,ATM,24547.45,24508.68,0
2025-09-23 19:12:45.718435,USR009,456.5,Electronics,ONLINE,25247.69,24791.19,0
2025-05-04 09:28:45.718435,USR003,2197.53,Travel,ONLINE,32952.81,30755.28,0
2025-07-11 21:51:45.718435,USR005,1994.52,Healthcare,ATM,46212.81,44218.29,0
2025-01-27 01:55:45.718435,USR019,4126.38,Utilities,ONLINE,34720.95,30594.57,0
2025-05-10 16:44:45.000000,USR005,20351.18,Online Shopping,ONLINE,41756.81,21405.63,1
2024-12-12 00:00:00.000000,USR004,1628.52,Utilities,POS,17695.18,16066.66,0
2025-02-17 18:15:45.718435,USR014,204.0,Clothing,ONLINE,15720.33,15516.33,0
2025-04-30 16:12:45.718435,USR006,16194.12,Travel,ONLINE,30554.9,14360.77,1
2025-04-18 00:00:00.000000,USR020,1242.04,Clothing,POS,27471.68,26229.64,0
2025-08-29 22:32:45.718435,USR005,3571.46,Travel,ATM,43050.9,39479.44,0
2025-11-09 14:47:45.718435,USR013,25553.318000000007,Electronics,ONLINE,47053.36,13852.66,1
2025-03-18 17:15:45.718435,USR015,2739.56,Clothing,ATM,37652.1,34912.53,0
2025-10-04 04:16:45.718435,USR011,2019.2,Clothing,ONLINE,31365.61,29346.41,0
2025-08-12 02:22:45.718435,USR020,1693.1,Restaurant,ATM,28601.51,26908.41,0
2025-04-02 09:53:45.718435,USR018,502.99,Travel,ATM,25267.85,24764.85,0
2025-02-18 23:39:45.718435,USR009,206.66,Online Shopping,POS,26029.06,25822.39,0
2025-08-08 04:35:45.718435,USR016,2986.39,Utilities,POS,27240.59,24254.2,0
2025-09-10 06:10:45.718435,USR014,106.87,Clothing,ATM,16684.82,16577.95,0
2025-04-02 11:00:45.718435,USR006,1563.21,Utilities,POS,29662.5,28099.29,0
2025-04-03 17:13:45.718435,USR009,786.68,Restaurant,ATM,23326.93,22540.25,0
2025-09-06 04:28:45.718435,USR004,178.65,Healthcare,POS,17192.21,17013.55,0
2024-12-18 12:24:45.718435,USR001,528.94,Travel,ONLINE,27133.74,26604.8,0
2024-12-31 02:11:45.718435,USR002,496.93,Restaurant,ONLINE,19049.8,18552.88,0
2025-01-17 19:23:45.718435,USR003,1059.78,Utilities,POS,34443.18,33383.4,0
2025-07-02 14:35:45.718435,USR003,1833.11,Healthcare,POS,33024.85,31191.73,0
2025-11-29 09:29:45.718435,USR020,1533.37,Healthcare,ATM,28431.39,26898.01,0
2025-05-02 10:09:45.718435,USR019,2718.2,Restaurant,POS,33981.79,31263.59,0
2025-10-05 00:00:00.000000,USR015,3316.39,Online Shopping,ATM,39703.58,36387.19,0
2025-01-20 23:34:45.718435,USR012,52.56,Gas Station,ATM,23473.02,23420.45,0
2025-11-29 20:41:45.718435,USR006,16489.16,Travel,ONLINE,28900.11,12410.95,1
2025-03-07 04:42:45.718435,USR009,180.69,Clothing,ONLINE,23403.54,23222.85,0
2025-03-30 07:45:45.718435,USR019,8260.89,Healthcare,ONLINE,36235.55,27974.66,0
2024-12-23 17:52:00.000000,USR015,25553.318000000007,Travel,ATM,38008.09,11662.52,1
2025-05-28 07:50:45.718435,USR010,361.23,Online Shopping,ATM,32379.38,32018.15,0
2025-10-15 09:16:45.718435,USR013,415.45,Travel,POS,44111.33,43695.88,0
2025-07-14 04:29:45.718435,USR006,915.96,Electronics,ATM,28685.035,29677.84,0
2025-03-11 10:15:45.718435,USR001,628.27,Restaurant,POS,24307.58,23679.31,0
2024-12-24 00:52:45.718435,USR002,2735.72,Grocery,ONLINE,17912.51,26706.25,0
2025-07-09 21:10:45.718435,USR001,3324.55,Entertainment,ONLINE,24707.44,21382.88,0
2025-09-06 22:36:45.718435,USR017,991.08,Restaurant,ATM,32980.33,26706.25,0
2025-07-07 09:32:45.718435,USR016,20183.76972088878,Online Shopping,ONLINE,28918.13,28160.61,0
2025-06-03 20:06:45.718435,USR016,1472.24,Grocery,ONLINE,27742.44,26270.2,0
2025-09-27 03:55:45.718435,USR013,7379.62,Restaurant,ONLINE,48639.976,41961.71,0
2025-08-18 17:56:45.718435,USR003,1240.68,Utilities,ATM,35744.34,34503.66,0
2025-07-27 01:34:45.718435,USR011,528.9,Clothing,ONLINE,32200.37,31671.47,0
2025-08-01 03:46:45.718435,USR007,25.5,Online Shopping,ONLINE,19311.0,19285.5,0
2025-03-07 20:04:45.000000,USR003,43.15,Travel,ONLINE,35411.37,35368.22,0
2025-11-02 23:52:45.718435,USR016,1367.49,Electronics,POS,26810.94,25443.45,0
2025-05-04 22:42:45.718435,USR007,602.11,Restaurant,ATM,24433.04,23830.94,0
2025-05-08 15:58:45.718435,USR009,415.26,Grocery,ATM,24485.81,26706.25,0
2025-05-16 04:07:45.718435,USR020,649.75,Clothing,ONLINE,30079.3,29429.55,0
2025-05-24 15:10:45.718435,USR002,301.11,Clothing,ATM,19157.91,18856.8,0
2025-05-13 22:26:45.718435,USR006,882.85,Utilities,POS,29141.89,28259.04,0
2025-03-31 22:22:45.718435,USR004,826.52,Clothing,ONLINE,17559.33,16732.81,0
2024-12-20 11:37:45.718435,USR001,212.03,Gas Station,ONLINE,24935.97,24723.94,0
2025-01-06 06:18:45.718435,USR019,2631.64,Electronics,ONLINE,37531.73,34900.09,0
2025-04-28 07:48:45.718435,USR019,5232.72,Electronics,POS,28685.035,28555.69,0
2025-02-20 08:06:45.718435,USR006,1394.36,Clothing,ONLINE,29580.86,28186.5,0
2025-09-03 01:36:45.718435,USR018,337.24,Electronics,POS,25326.51,24989.27,0
2025-04-05 12:05:45.718435,USR008,613.01,Utilities,POS,28685.035,37874.42,0
2025-07-23 22:52:45.718435,USR003,890.73,Travel,ONLINE,34312.11,33421.38,0
2024-12-16 18:37:45.718435,USR014,725.39,Entertainment,POS,15573.13,14847.73,0
2025-10-15 15:16:45.718435,USR010,1068.03,Electronics,POS,31860.2,30792.17,0
2025-01-03 03:11:45.718435,USR007,973.35,Grocery,POS,20812.42,19839.06,0
2025-06-11 17:15:00.000000,USR018,1101.51,Travel,ATM,25407.25,24305.74,0
2025-09-11 00:31:45.718435,USR010,454.5,Restaurant,POS,34950.81,34496.31,0
2025-03-18 07:47:45.718435,USR003,2282.21,Unknown,POS,33032.94,30750.73,0
2025-10-10 16:05:45.718435,USR019,2156.78,Clothing,ONLINE,35499.9,33343.12,0
2025-10-30 10:30:45.718435,USR001,1910.74,Entertainment,ATM,25008.71,23097.96,0
2025-04-27 19:38:45.718435,USR004,324.14,Utilities,ATM,28685.035,14378.26,0
2025-05-15 18:13:45.718435,USR018,696.48,Travel,ONLINE,22129.97,21433.49,0
2025-01-12 15:39:45.000000,USR020,3919.16,Clothing,ONLINE,25133.22,21214.06,0
2025-03-07 11:10:45.718435,USR008,2203.87,Gas Station,ONLINE,37942.73,35738.85,0
2025-10-25 08:48:45.718435,USR011,746.33,Entertainment,ONLINE,30439.2,29692.87,0
2025-05-01 17:32:45.718435,USR002,8698.0,Travel,ATM,21526.94,12828.94,1
2025-11-10 00:00:00.000000,USR016,186.92,Gas Station,POS,27553.86,27366.94,0
2025-07-03 11:25:45.718435,USR018,2267.06,Electronics,POS,21287.34,19020.28,0
2025-01-17 01:13:45.718435,USR005,606.6,Restaurant,ATM,41722.68,26706.25,0
2025-05-06 05:08:45.718435,USR012,175.02,Electronics,ATM,23060.42,22885.4,0
2025-08-29 07:31:45.718435,USR006,5997.509728724801,Utilities,ATM,31593.28,31401.74,0
2025-10-22 20:21:45.718435,USR003,3309.02,Utilities,ATM,36525.23,33216.22,0
2025-09-07 05:09:45.718435,USR001,451.72,Utilities,ATM,26175.5,25723.78,0
2024-12-23 07:49:45.718435,USR017,1533.64,Gas Station,ATM,34345.17,32811.53,0
2025-09-12 10:50:45.718435,USR018,247.65,Gas Station,ONLINE,24453.63,24205.98,0
2025-10-12 20:27:45.718435,USR020,1709.36,Gas Station,ATM,29946.83,28237.47,0
2025-01-15 21:49:45.718435,USR009,1092.36,Restaurant,POS,21325.99,20233.63,0
2025-05-04 03:58:45.718435,USR005,694.4,Restaurant,ATM,46045.33,45350.94,0
2025-04-23 13:34:45.718435,USR014,228.8,Utilities,ONLINE,16514.35,16285.55,0
2025-06-24 07:12:45.718435,USR011,521.53,Electronics,ATM,27021.64,26500.11,0
2025-10-25 21:20:45.718435,USR003,2726.96,Clothing,POS,36477.15,33750.19,0
2025-03-28 00:31:45.718435,USR019,236.98,Healthcare,ONLINE,35473.06,35236.07,0
2025-09-09 00:04:45.000000,USR001,1009.57,Grocery,POS,25046.99,24037.42,0
2024-12-29 01:12:45.718435,USR006,35.45,Healthcare,ONLINE,28685.035,31679.24,0
2025-02-20 03:30:45.718435,USR006,300.09,Restaurant,ATM,28223.32,27923.23,0
2025-05-23 00:00:00.000000,USR010,3070.26,Gas Station,POS,35067.3,31997.04,0
2025-09-21 00:00:00.000000,USR004,438.94,Clothing,ONLINE,17702.64,17263.7,0
2025-01-19 23:28:45.718435,USR020,713.87,Clothing,ONLINE,25252.15,24538.28,0
2025-01-21 19:01:45.718435,USR003,1239.28,Utilities,POS,32191.5,30952.21,0
2025-09-23 13:26:45.718435,USR017,640.93,Grocery,POS,30917.84,30276.91,0
2025-10-07 06:05:45.718435,USR019,759.0,Unknown,ATM,38131.6,37372.6,0
2025-09-11 11:14:45.718435,USR002,191.15,Utilities,POS,18690.4,18499.25,0
2025-10-31 08:09:45.718435,USR015,338.9,Restaurant,ATM,38106.75,37767.85,0
2025-11-14 09:53:45.718435,USR005,247.55,Gas Station,ONLINE,43955.75,43708.2,0
2025-08-03 17:16:45.718435,USR006,756.38,Electronics,ATM,28332.65,27576.26,0
2025-04-21 21:02:45.718435,USR005,3791.31,Entertainment,ATM,43283.88,39492.57,0
2025-02-15 05:55:45.718435,USR003,213.03,Grocery,POS,36525.05,36312.02,0
2025-11-18 00:03:45.718435,USR011,91.01,Gas Station,ONLINE,31674.6,31583.6,0
2025-09-19 15:39:45.718435,USR007,13660.7,Online Shopping,ATM,22275.2,8614.5,1
2025-06-27 14:54:45.718435,USR008,835.29,Clothing,POS,35883.81,35048.52,0
2025-06-27 11:27:45.718435,USR014,1945.0,Travel,POS,18957.11,17012.11,0
2025-04-05 14:36:45.718435,USR010,1881.56,Healthcare,POS,31095.98,29214.42,0
2025-07-15 08:21:00.000000,USR003,2387.66,Healthcare,ATM,32158.23,29770.57,0
2024-12-26 16:30:00.000000,USR007,1618.61,Entertainment,ONLINE,23006.92,21388.32,0
2025-11-19 09:37:45.718435,USR013,341.67,Grocery,ATM,48639.976,46811.329600000005,0
2025-11-08 06:10:45.718435,USR015,130.58,Unknown,ATM,40310.97,40180.39,0
2025-05-25 00:48:45.718435,USR010,442.88,Travel,POS,31824.93,31382.05,0
2025-10-23 21:33:45.718435,USR018,1094.37,Clothing,ONLINE,20770.1,19675.73,0
2025-03-12 14:53:45.718435,USR004,275.86,Grocery,POS,15253.9684,14482.7,0
2025-05-21 22:13:45.718435,USR002,2293.91,Online Shopping,ATM,18746.05,16452.14,0
2025-07-02 16:13:45.718435,USR009,1006.21,Electronics,ONLINE,26622.87,25616.66,0
2025-01-08 05:30:45.718435,USR009,730.55,Clothing,POS,24252.2,23521.65,0
2025-09-21 22:10:45.718435,USR007,819.71,Entertainment,ONLINE,23182.03,22362.32,0
2024-12-09 23:14:45.718435,USR011,3277.14,Online Shopping,ATM,27024.5,23747.36,0
2025-09-09 07:50:45.718435,USR016,740.15,Restaurant,ONLINE,26398.8,25658.65,0
2025-03-02 15:15:45.718435,USR020,597.3,Healthcare,POS,29278.17,28680.87,0
2025-03-16 16:02:45.718435,USR015,484.04,Gas Station,ATM,40348.8,39864.76,0
2025-10-25 19:11:45.718435,USR001,2244.64,Utilities,ONLINE,24841.71,22597.07,0
2024-12-25 02:16:45.718435,USR012,545.31,Entertainment,ONLINE,24370.6,23825.29,0
2025-10-11 04:08:45.718435,USR001,2598.12,Utilities,ATM,28239.18,25641.06,0
2025-02-26 16:25:45.718435,USR012,51.95,Online Shopping,ONLINE,19236.35,19184.4,0
2025-04-26 20:00:45.718435,USR009,423.66,Unknown,ONLINE,23286.66,22863.0,0
2025-07-07 02:13:45.718435,USR012,26.87,Electronics,ATM,22514.65,22487.78,0
2025-07-23 05:22:45.718435,USR010,2343.5,Electronics,ATM,30097.2,27753.71,0
2025-05-07 05:11:45.718435,USR018,901.64,Clothing,ONLINE,23640.29,22738.65,0
2025-06-30 07:29:45.718435,USR010,597.89,Grocery,POS,35373.14,34775.25,0
2025-02-19 00:00:00.000000,USR002,16.52,Electronics,POS,22670.64,22654.12,0
2025-11-07 17:21:45.718435,USR017,1097.85,Entertainment,ONLINE,31362.78,30264.93,0
2025-07-13 01:08:00.000000,USR006,936.87,Utilities,ATM,31212.99,30276.12,0
2025-08-22 06:27:45.718435,USR012,3013.15,Online Shopping,ONLINE,19906.35,16893.19,0
2025-02-01 16:19:45.718435,USR011,602.98,Gas Station,ATM,29391.4,28788.42,0
2025-06-23 20:59:45.718435,USR019,3502.21,Healthcare,ONLINE,33709.93,30207.72,0
2025-03-11 03:33:45.718435,USR009,688.46,Clothing,ATM,21360.85,20672.39,0
2025-08-02 00:00:00.000000,USR009,722.92,Gas Station,ONLINE,23403.95,22681.03,0
2025-01-20 03:51:45.718435,USR015,26.33,Entertainment,ONLINE,40275.96,40249.63,0
2025-10-22 09:43:45.718435,USR019,627.62,Restaurant,ATM,33546.46,32918.84,0
2025-10-21 16:32:45.718435,USR001,66.16,Restaurant,ATM,29752.46,29686.3,0
2025-02-19 14:10:45.718435,USR008,25553.318000000007,Electronics,ATM,40998.31,11966.09,1
2025-11-08 20:32:45.718435,USR003,1457.69,Utilities,POS,36531.25,35073.56,0
2025-10-21 21:32:45.718435,USR019,812.95,Electronics,POS,34581.75,33768.8,0
2025-02-17 12:01:45.718435,USR010,3951.72,Restaurant,POS,31072.16,27120.44,0
2025-06-22 02:27:45.718435,USR002,266.7,Clothing,ONLINE,22335.44,22068.73,0
2025-10-25 05:21:45.718435,USR016,891.91,Clothing,POS,27836.58,26944.68,0
2025-06-04 10:21:45.718435,USR020,3248.11,Entertainment,ONLINE,29000.54,25752.43,0
2025-01-24 07:35:45.718435,USR004,583.87,Online Shopping,ONLINE,18178.58,17594.71,0
2025-12-02 16:01:45.718435,USR019,74.6,Travel,POS,33803.54,33728.94,0
2025-02-03 08:30:45.718435,USR007,490.44,Electronics,ATM,24398.97,23908.54,0
2025-07-12 03:33:45.718435,USR020,2078.89,Electronics,ONLINE,28413.82,26334.93,0
2025-03-09 17:08:45.718435,USR015,273.35,Restaurant,ATM,37531.11,37257.76,0
2025-03-01 00:00:00.000000,USR012,596.09,Healthcare,ONLINE,21755.82,21159.73,0
2025-05-30 11:17:45.718435,USR017,3487.88,Clothing,POS,30658.99,27171.11,0
2025-05-16 00:00:00.000000,USR003,1605.58,Utilities,ATM,32440.87,30835.3,0
2025-06-07 00:00:00.000000,USR018,1487.95,Grocery,POS,23153.79,21665.84,0
2025-10-07 00:36:00.000000,USR003,5438.28,Restaurant,ONLINE,33713.29,26706.25,0
2025-06-06 12:51:45.718435,USR001,1294.42,Entertainment,ONLINE,27333.81,26039.39,0
2025-02-23 00:30:45.718435,USR003,225.98,Grocery,ONLINE,36191.77,35965.8,0
2025-01-10 07:35:45.718435,USR017,910.69,Clothing,ATM,30010.56,29099.87,0
2025-07-14 12:51:45.718435,USR017,728.0,Gas Station,ONLINE,31567.77,30839.78,0
2025-01-08 08:14:45.718435,USR002,74.03,Grocery,POS,18730.56,18656.54,0
2025-02-28 01:39:45.718435,USR009,550.3,Clothing,ATM,23840.61,23290.31,0
2025-09-25 04:49:45.718435,USR003,672.03,Grocery,POS,31829.47,31157.44,0
2025-11-09 03:45:45.718435,USR019,5373.02,Healthcare,POS,36896.11,31523.09,0
2025-06-10 03:23:45.718435,USR008,220.2,Restaurant,POS,40299.64,40079.44,0
2025-08-22 07:43:00.000000,USR016,197.38,Travel,ONLINE,23491.81,23294.43,0
2025-07-16 00:25:45.718435,USR001,4153.68,Electronics,ONLINE,29584.27,25430.59,0
2025-02-10 03:27:45.718435,USR017,1000.53,Entertainment,ATM,31152.64,30152.11,0
2024-12-16 16:16:45.718435,USR020,1182.75,Online Shopping,POS,29119.49,27936.73,0
2025-02-19 21:05:45.718435,USR018,382.95,Gas Station,POS,25259.9,24876.96,0
2025-11-25 22:27:45.718435,USR006,834.63,Clothing,POS,30465.68,29631.05,0
2025-05-24 14:40:45.718435,USR016,2268.84,Travel,ONLINE,26129.6,23860.75,0
2025-08-17 13:48:45.718435,USR011,46.39,Healthcare,ONLINE,27127.05,27080.66,0
2025-08-31 16:44:45.718435,USR013,18472.71,Electronics,ONLINE,44206.59,25733.88,1
2025-01-07 13:20:45.718435,USR005,3594.53,Electronics,ONLINE,42655.54,39061.0,0
2025-11-16 10:26:45.718435,USR002,2607.29,Clothing,ONLINE,19262.06,16654.77,0
2025-10-24 23:21:00.000000,USR011,1091.05,Healthcare,ONLINE,26999.31,25908.25,0
2025-07-14 00:35:45.718435,USR012,1177.89,Utilities,ATM,20237.51,19059.62,0
2025-03-04 04:03:45.718435,USR004,2128.09,Online Shopping,ATM,19351.21,17223.12,0
2024-12-11 15:58:45.718435,USR010,1973.08,Grocery,ATM,30606.99,28633.91,0
2025-10-08 00:00:00.000000,USR005,1646.68,Grocery,ONLINE,41436.42,39789.74,0
2025-11-13 16:06:45.718435,USR017,710.2,Healthcare,ATM,31828.39,31118.19,0
2025-02-10 11:23:45.718435,USR015,41.57,Restaurant,ONLINE,41709.35,41667.78,0
2025-01-08 05:10:45.718435,USR012,412.34,Unknown,ATM,24989.05,24576.71,0
2025-06-16 15:41:45.718435,USR016,70.55,Travel,POS,23663.26,23592.71,0
2025-06-08 08:05:00.000000,USR010,2946.75,Restaurant,POS,34820.54,31873.79,0
2025-10-09 03:25:00.000000,USR012,744.18,Entertainment,POS,22597.84,21853.66,0
2025-06-28 07:28:45.718435,USR007,932.79,Restaurant,POS,20253.98,19321.19,0
2025-04-21 12:30:45.718435,USR013,68.98,Online Shopping,ONLINE,44632.0,44563.02,0
2025-02-20 02:50:45.718435,USR005,2708.0,Electronics,POS,41669.56,38961.56,0
